Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
105,0.0112,4.7876,14.6977,0,4.7876,14.7089,0,0.0112,0.0112,255,255
106,0.8056,4.7876,14.9432,0,5.4461,14.6196,0,0.7337,0.7473,255,255
107,0.0697,4.7988,0.5692,0,4.8323,0.6250,0,0.0651,0.0686,255,255
109,0.0604,4.8323,9.2405,0,4.8881,9.2293,0,0.0569,0.0564,255,255
110,0.4115,4.9104,11.6176,0,5.1559,11.3720,0,0.3472,0.3574,255,255
110,0.3472,4.9104,11.6176,0,5.1559,11.3720,0,0.3472,0.2999,255,255
110,0.1794,5.1001,11.2158,0,5.1559,11.3720,0,0.1659,0.1716,255,255
110,0.1012,4.8323,11.6734,0,4.9104,11.6176,0,0.0960,0.1035,255,255
111,0.4926,4.8546,4.1292,0,5.3010,4.0399,0,0.4552,0.4636,255,255
113,0.0697,4.9104,10.7806,0,4.9439,10.8364,0,0.0651,0.0672,255,255
115,0.7275,4.9550,8.0910,0,5.4796,8.2472,0,0.5473,0.6738,255,255
115,0.6528,5.4684,7.8901,0,5.9594,8.2807,0,0.6274,0.6169,255,255
115,0.6151,5.4796,8.2472,0,5.9594,8.2807,0,0.4810,0.5271,255,255
115,0.6147,5.4684,7.8901,0,5.9260,8.1133,0,0.5091,0.5681,255,255
115,0.4823,5.1113,7.6669,0,5.4684,7.8901,0,0.4211,0.4486,255,255
115,0.2564,5.4238,8.0575,0,5.4796,8.2472,0,0.1978,0.2110,255,255
115,0.2221,5.4238,8.0575,0,5.4796,8.2472,0,0.1978,0.1959,255,255
115,0.1905,5.9260,8.1133,0,5.9594,8.2807,0,0.1707,0.1439,255,255
115,0.1859,5.4238,8.0575,0,5.4684,7.8901,0,0.1732,0.1654,255,255
115,0.1774,5.9706,7.9794,0,5.9260,8.1133,0,0.1412,0.1509,255,255
115,0.1766,6.1268,8.3030,0,5.9594,8.2807,0,0.1689,0.1731,255,255
116,0.0112,4.9774,1.4843,0,4.9885,1.4843,0,0.0112,0.0112,255,255
117,0.0158,4.9774,9.1958,0,4.9885,9.1847,0,0.0158,0.0158,255,255
119,0.5585,5.1559,10.6578,0,5.6358,10.4904,0,0.5082,0.5234,255,255
120,0.1432,5.1894,9.1624,0,5.3233,9.1847,0,0.1358,0.1370,255,255
121,0.2640,5.1894,14.4745,0,5.4349,14.4522,0,0.2465,0.2505,255,255
122,0.8733,5.2006,12.5438,0,5.8478,12.1979,0,0.7339,0.8160,255,255
122,0.3911,6.0487,11.8966,0,5.8478,12.1979,0,0.3621,0.3714,255,255
122,0.3853,6.1157,12.4657,0,5.8478,12.1979,0,0.3788,0.3813,255,255
123,0.1413,5.2452,12.0528,0,5.2898,11.9300,0,0.1306,0.1278,255,255
124,0.0335,5.3010,4.7207,0,5.3345,4.7207,0,0.0335,0.0335,255,255
125,0.5119,5.6581,12.9344,0,5.5019,13.3027,0,0.4001,0.4789,255,255
125,0.2637,5.3122,13.4813,0,5.5019,13.3027,0,0.2605,0.2605,255,255
125,0.2452,5.4126,13.1130,0,5.5019,13.3027,0,0.2097,0.2100,255,255
126,0.2583,5.3345,10.2784,0,5.5465,10.1668,0,0.2396,0.2404,255,255
127,0.5800,5.4238,10.9145,0,5.9483,11.0261,0,0.5363,0.5564,255,255
128,0.0874,5.4349,4.4752,0,5.5130,4.4975,0,0.0812,0.0810,255,255
129,0.1143,5.4349,12.9344,0,5.5019,12.8675,0,0.0947,0.1077,255,255
130,0.3375,5.5800,9.1400,0,5.9036,9.1512,0,0.3238,0.3265,255,255
131,2.0956,5.5912,7.3433,0,7.4102,6.8857,0,1.8757,1.9788,255,255
132,0.0112,5.6581,3.4931,0,5.6581,3.5042,0,0.0112,0.0112,255,255
133,0.3179,5.6804,9.3967,0,5.8144,9.6199,0,0.2603,0.2997,255,255
134,0.2806,5.7251,1.4954,0,5.9483,1.3727,0,0.2547,0.2604,255,255
135,0.0827,5.7586,4.6649,0,5.8367,4.6537,0,0.0789,0.0783,255,255
136,0.2594,5.7809,3.3926,0,6.0264,3.3592,0,0.2478,0.2493,255,255
136,0.2109,6.1045,3.1806,0,6.0264,3.3592,0,0.1949,0.1959,255,255
136,0.0697,6.0710,3.4038,0,6.0264,3.3592,0,0.0631,0.0668,255,255
137,0.0223,5.7809,12.7782,0,5.8032,12.7782,0,0.0223,0.0223,255,255
138,0.2713,5.7809,13.8607,0,5.7809,14.0951,0,0.2344,0.2554,255,255
139,0.0269,5.8590,12.8563,0,5.8813,12.8675,0,0.0250,0.0283,255,255
140,1.9109,5.9036,6.7518,0,7.2317,5.9929,0,1.5296,1.7922,255,255
140,0.8383,7.3768,5.8813,0,7.8232,5.4796,0,0.6006,0.7563,255,255
140,0.7282,7.3768,5.8813,0,7.8232,5.4796,0,0.6006,0.6577,255,255
140,0.4076,7.6223,6.1938,0,7.3210,5.9594,0,0.3817,0.3920,255,255
140,0.3734,6.9415,5.7920,0,7.2317,5.9929,0,0.3529,0.3452,255,255
140,0.1328,7.9124,5.3903,0,7.8232,5.4796,0,0.1263,0.1238,255,255
140,0.1031,7.2317,5.9929,0,7.3210,5.9594,0,0.0954,0.0869,255,255
140,0.1012,7.3210,5.9594,0,7.3768,5.8813,0,0.0960,0.0622,255,255
141,0.4488,5.9148,4.0846,0,6.1045,3.7498,0,0.3848,0.4374,255,255
142,1.4972,7.4214,9.8989,0,6.2942,9.7204,0,1.1412,1.4207,255,255
142,0.5465,6.5398,10.2672,0,7.0308,10.2226,0,0.4931,0.5004,255,255
142,0.4980,6.1603,10.1444,0,6.2942,9.7204,0,0.4447,0.4353,255,255
142,0.4469,6.8299,10.4904,0,7.0308,10.2226,0,0.3348,0.4117,255,255
142,0.4300,6.2942,9.7204,0,6.5509,10.0217,0,0.3958,0.3799,255,255
142,0.3941,6.1826,10.2449,0,6.5398,10.2672,0,0.3578,0.3394,255,255
142,0.2594,6.5398,10.2672,0,6.5509,10.0217,0,0.2458,0.2251,255,255
142,0.2536,5.9148,10.3342,0,6.1268,10.2337,0,0.2346,0.2322,255,255
142,0.1524,7.1647,10.1779,0,7.0308,10.2226,0,0.1412,0.1278,255,255
142,0.1505,6.4282,10.0886,0,6.5509,10.0217,0,0.1398,0.1362,255,255
142,0.1347,6.1603,10.1444,0,6.1826,10.2449,0,0.1029,0.1080,255,255
142,0.1031,6.1268,10.2337,0,6.1603,10.1444,0,0.0954,0.0820,255,255
142,0.0604,6.1268,10.2337,0,6.1826,10.2449,0,0.0569,0.0446,255,255
143,0.2890,6.3500,13.1130,0,6.0934,13.1242,0,0.2569,0.2642,255,255
143,0.1012,6.0152,13.0684,0,6.0934,13.1242,0,0.0960,0.0705,255,255
143,0.0966,6.0264,13.1800,0,6.0934,13.1242,0,0.0872,0.0893,255,255
143,0.0539,5.9706,13.0460,0,6.0152,13.0684,0,0.0499,0.0466,255,255
143,0.0316,6.0376,13.0460,0,6.0152,13.0684,0,0.0316,0.0158,255,255
144,0.0158,6.0487,1.8079,0,6.0599,1.8191,0,0.0158,0.0158,255,255
146,0.0743,6.0599,10.5574,0,6.1157,10.6020,0,0.0715,0.0732,255,255
147,0.0335,6.1045,1.7186,0,6.1380,1.7186,0,0.0335,0.0335,255,255
148,0.0112,6.1045,4.5310,0,6.1157,4.5310,0,0.0112,0.0112,255,255
149,0.0874,6.2050,12.4546,0,6.2831,12.4322,0,0.0812,0.0816,255,255
150,0.3402,6.2496,9.1958,0,6.5621,9.2182,0,0.3133,0.3225,255,255
151,0.4507,6.4616,1.7410,0,6.7072,2.0311,0,0.3801,0.4218,255,255
151,0.4322,6.3277,2.0534,0,6.7072,2.0311,0,0.3801,0.4009,255,255
151,0.2324,6.9304,2.0534,0,6.7072,2.0311,0,0.2243,0.2289,255,255
152,1.0595,6.3389,4.7876,0,7.2875,4.9216,0,0.9580,1.0039,255,255
153,1.9772,6.3947,3.3034,0,7.4884,4.4305,0,1.5705,1.8773,255,255
154,0.0112,6.4393,1.0602,0,6.4505,1.0602,0,0.0112,0.0112,255,255
155,1.0403,7.7562,11.7850,0,6.7853,11.6399,0,0.9817,0.9984,255,255
155,0.6940,6.7853,11.1935,0,6.7853,11.6399,0,0.4464,0.6555,255,255
155,0.5312,6.4393,12.0082,0,6.7853,11.6399,0,0.5053,0.5193,255,255
156,0.1813,6.4505,4.4082,0,6.6067,4.4528,0,0.1625,0.1702,255,255
157,0.7624,6.5956,2.9128,0,7.3210,2.9351,0,0.7257,0.7340,255,255
158,0.5334,6.6067,12.3430,0,7.0754,12.1867,0,0.4941,0.4957,255,255
160,2.0003,6.6290,14.3071,0,7.1982,13.5817,0,0.9220,1.9091,255,255
161,2.3555,7.0085,13.0014,0,7.0085,13.0014,0,0.0000,2.2110,255,255
161,0.3522,6.7183,13.1353,0,7.0085,13.0014,0,0.3196,0.3250,255,255
162,0.0335,6.7518,1.4508,0,6.7853,1.4508,0,0.0335,0.0335,255,255
163,0.6178,6.7630,1.1718,0,7.1089,0.7366,0,0.5560,0.5788,255,255
163,0.4907,7.0196,0.3013,0,7.1089,0.7366,0,0.4443,0.4404,255,255
163,0.0223,7.1201,0.7366,0,7.1089,0.7366,0,0.0112,0.0000,0,0
164,1.2110,7.7004,6.8857,0,6.8299,7.6446,0,1.1548,1.1567,255,255
164,0.1755,6.9304,7.7785,0,6.8299,7.6446,0,0.1674,0.1474,255,255
164,0.0446,6.7853,7.6446,0,6.8299,7.6446,0,0.0446,0.0446,255,255
165,1.1050,8.2807,14.2625,0,7.3098,14.5861,0,1.0234,1.0331,255,255
165,0.6170,6.7853,14.8093,0,7.3098,14.5861,0,0.5700,0.5810,255,255
165,0.5212,7.2540,14.1620,0,7.3098,14.5861,0,0.4277,0.4623,255,255
166,0.0112,6.8411,9.0619,0,6.8411,9.0731,0,0.0112,0.0112,255,255
167,0.0493,6.8857,9.1066,0,6.9304,9.1177,0,0.0460,0.0469,255,255
168,0.0670,6.8969,1.6182,0,6.9638,1.6182,0,0.0670,0.0670,255,255
169,0.2752,6.9750,10.8252,0,7.2317,10.7806,0,0.2605,0.2629,255,255
170,1.1896,7.0196,11.1488,0,7.8678,11.4948,0,0.9160,1.1243,255,255
170,0.1617,7.7339,11.5618,0,7.8678,11.4948,0,0.1497,0.1560,255,255
170,0.0650,7.9013,11.5394,0,7.8678,11.4948,0,0.0558,0.0577,255,255
171,0.5119,7.0308,10.5908,0,7.4549,10.3788,0,0.4741,0.4765,255,255
172,0.3122,7.2875,9.1177,0,7.3098,8.8610,0,0.2576,0.2541,255,255
172,0.2686,7.0643,8.8499,0,7.3098,8.8610,0,0.2458,0.2491,255,255
172,0.1366,7.4102,9.1512,0,7.2875,9.1177,0,0.1272,0.1138,255,255
172,0.1051,7.1870,9.1066,0,7.2875,9.1177,0,0.1011,0.1021,255,255
172,0.0223,7.3210,8.8610,0,7.3098,8.8610,0,0.0112,0.0000,0,0
173,2.4178,7.1089,7.9794,0,8.2584,7.2763,0,1.3475,2.2775,255,255
173,0.6058,8.0017,7.1424,0,8.4035,6.9638,0,0.4397,0.5362,255,255
173,0.4014,8.2584,7.2763,0,8.4035,6.9638,0,0.3445,0.3537,255,255
173,0.3633,7.6892,7.2652,0,8.0017,7.1424,0,0.3357,0.3418,255,255
173,0.3122,8.0017,7.1424,0,8.2584,7.2763,0,0.2895,0.2593,255,255
173,0.1320,8.5262,6.9862,0,8.4035,6.9638,0,0.1248,0.1246,255,255
174,0.4041,7.1982,1.4954,0,7.4102,1.2053,0,0.3594,0.3753,255,255
175,0.0585,7.1982,2.5333,0,7.2428,2.4998,0,0.0558,0.0556,255,255
176,0.0335,7.2205,15.2334,0,7.2540,15.2334,0,0.0335,0.0335,255,255
177,0.0985,7.2428,11.0038,0,7.3321,11.0038,0,0.0893,0.0896,255,255
179,1.7188,7.3433,15.0548,0,8.9280,14.8205,0,1.6020,1.6263,255,255
182,0.9226,7.4102,2.0423,0,7.8901,2.6784,0,0.7968,0.8702,255,255
182,0.3941,7.5330,2.6114,0,7.8901,2.6784,0,0.3633,0.3811,255,255
182,0.2833,8.1133,2.8235,0,7.8901,2.6784,0,0.2662,0.2734,255,255
183,0.0112,7.4995,9.1958,0,7.5107,9.1958,0,0.0112,0.0112,255,255
184,1.5464,7.5330,1.4731,0,8.8945,1.8749,0,1.4196,1.4825,255,255
185,0.3468,7.5442,5.0332,0,7.8678,5.0890,0,0.3284,0.3338,255,255
186,0.0335,7.5553,9.2070,0,7.5888,9.2070,0,0.0335,0.0335,255,255
187,0.6489,8.2249,10.8475,0,7.7004,10.7024,0,0.5442,0.6176,255,255
187,0.2109,7.8790,10.6243,0,7.7004,10.7024,0,0.1949,0.1779,255,255
187,0.1589,7.5553,10.6690,0,7.7004,10.7024,0,0.1489,0.1482,255,255
189,0.8051,7.7004,10.4346,0,8.4593,10.3676,0,0.7618,0.7689,255,255
190,1.5565,7.7674,0.1674,0,8.4928,0.7477,0,0.9290,1.4352,255,255
190,0.7778,8.4928,0.7477,0,9.1400,0.7700,0,0.6477,0.6985,255,255
190,0.6697,8.4928,0.7477,0,8.9280,1.0602,0,0.5358,0.5943,255,255
190,0.6674,9.1400,0.7700,0,9.4637,1.1383,0,0.4903,0.6075,255,255
190,0.4834,9.0173,1.0714,0,9.4637,1.1383,0,0.4514,0.4230,255,255
190,0.3464,8.9280,1.0602,0,9.1177,0.7924,0,0.3282,0.3243,255,255
190,0.3298,9.0173,1.0714,0,9.1177,0.7924,0,0.2965,0.2862,255,255
190,0.1655,9.6199,1.1383,0,9.4637,1.1383,0,0.1562,0.1592,255,255
190,0.1031,8.9280,1.0602,0,9.0173,1.0714,0,0.0900,0.0854,255,255
190,0.0316,9.1177,0.7924,0,9.1400,0.7700,0,0.0316,0.0000,0,0
191,0.0112,7.8008,11.7292,0,7.8120,11.7292,0,0.0112,0.0112,255,255
192,1.7913,9.6980,8.6825,0,8.2696,8.9503,0,1.4534,1.6775,255,255
192,1.0115,8.8945,8.1022,0,8.1468,8.6602,0,0.9330,0.9580,255,255
192,0.3957,7.8678,9.0061,0,8.0687,8.7829,0,0.3003,0.3838,255,255
192,0.3872,8.1468,8.6602,0,8.2696,8.9503,0,0.3151,0.3493,255,255
192,0.2721,8.0910,8.7718,0,8.2696,8.9503,0,0.2525,0.2392,255,255
192,0.2591,7.9013,8.9726,0,8.0687,8.7829,0,0.2530,0.2317,255,255
192,0.1347,8.0910,8.7718,0,8.1468,8.6602,0,0.1248,0.0951,255,255
192,0.0269,8.0687,8.7829,0,8.0910,8.7718,0,0.0250,0.0158,255,255
193,0.0223,7.9348,9.0508,0,7.9348,9.0731,0,0.0223,0.0223,255,255
195,0.4153,8.0129,9.9212,0,8.3588,10.0886,0,0.3843,0.4019,255,255
196,0.7947,8.0352,4.6202,0,8.7606,4.4528,0,0.7445,0.7536,255,255
196,0.4164,9.0954,4.0399,0,9.1847,4.4194,0,0.3898,0.3984,255,255
196,0.4033,9.0284,4.6202,0,9.1847,4.4194,0,0.2545,0.3475,255,255
196,0.3715,8.7606,4.4528,0,9.0284,4.6202,0,0.3158,0.3536,255,255
196,0.3579,8.8499,4.4305,0,9.1847,4.4194,0,0.3350,0.3166,255,255
196,0.2637,8.8499,4.4305,0,9.0284,4.6202,0,0.2605,0.2451,255,255
196,0.1078,8.7606,4.4528,0,8.8499,4.4305,0,0.0920,0.0922,255,255
197,0.2844,8.1691,11.7403,0,8.2138,11.4836,0,0.2605,0.2692,255,255
198,0.0446,8.2026,0.3460,0,8.2472,0.3460,0,0.0446,0.0446,255,255
199,0.1097,8.2472,13.9054,0,8.3477,13.9277,0,0.1029,0.1038,255,255
200,2.7853,8.3923,13.1800,0,10.6020,12.1532,0,2.4366,2.6134,255,255
200,2.2665,8.7383,11.5952,0,10.7024,11.8631,0,1.9823,2.1321,255,255
200,0.6262,8.2696,13.6710,0,8.3923,13.1800,0,0.5062,0.5892,255,255
200,0.4322,8.9726,13.2692,0,8.5820,13.3697,0,0.4033,0.3919,255,255
200,0.3318,10.6020,12.1532,0,10.7024,11.8631,0,0.3071,0.3065,255,255
200,0.2748,8.3923,13.1800,0,8.5820,13.3697,0,0.2683,0.2308,255,255
200,0.2387,10.4234,12.0082,0,10.6020,12.1532,0,0.2301,0.2264,255,255
200,0.1413,8.5820,13.4924,0,8.5820,13.3697,0,0.1228,0.1234,255,255
200,0.1208,10.7136,12.1532,0,10.6020,12.1532,0,0.1116,0.1164,255,255
200,0.0716,10.7694,11.8742,0,10.7024,11.8631,0,0.0679,0.0716,255,255
201,0.2155,8.2807,4.8100,0,8.4593,4.8769,0,0.1907,0.1958,255,255
202,0.7125,8.2807,7.7116,0,8.8387,7.3768,0,0.6507,0.6699,255,255
203,0.2082,8.4258,9.4414,0,8.6155,9.4860,0,0.1949,0.1968,255,255
204,0.3021,8.4370,9.7204,0,8.7160,9.7762,0,0.2845,0.2925,255,255
205,0.1459,8.5151,10.8140,0,8.5709,10.9368,0,0.1348,0.1413,255,255
206,0.7201,7.6000,3.9506,0,7.8678,3.6382,0,0.4116,0.6691,255,255
206,0.6396,8.5486,3.5712,0,7.9459,3.6605,0,0.6092,0.6309,255,255
206,0.5157,7.9682,4.3078,0,8.3254,4.0734,0,0.4272,0.4652,255,255
206,0.4561,7.9571,3.8837,0,8.3254,4.0734,0,0.4143,0.4203,255,255
206,0.4300,7.6000,3.9506,0,7.8678,3.6382,0,0.4116,0.3809,255,255
206,0.3780,7.8790,4.0288,0,7.9682,4.3078,0,0.2929,0.3289,255,255
206,0.3568,8.5820,3.8948,0,8.3254,4.0734,0,0.3127,0.3283,255,255
206,0.3364,7.8343,4.0622,0,7.9682,4.3078,0,0.2797,0.2925,255,255
206,0.2806,7.6000,3.9506,0,7.8343,4.0622,0,0.2596,0.2286,255,255
206,0.2278,7.9459,3.6605,0,7.9571,3.8837,0,0.2235,0.1897,255,255
206,0.1774,7.8790,4.0288,0,7.9571,3.8837,0,0.1648,0.1403,255,255
206,0.0874,7.8678,3.6382,0,7.9459,3.6605,0,0.0812,0.0690,255,255
206,0.0585,7.8343,4.0622,0,7.8790,4.0288,0,0.0558,0.0417,255,255
208,0.4218,8.6490,5.4126,0,8.7494,5.1336,0,0.2965,0.3906,255,255
209,1.3693,8.6602,10.4681,0,9.9324,10.3007,0,1.2832,1.3256,255,255
209,1.0653,9.0061,10.1333,0,9.9324,10.3007,0,0.9413,1.0114,255,255
209,0.3448,10.2449,10.3788,0,9.9324,10.3007,0,0.3221,0.3143,255,255
211,0.5369,8.6825,6.1826,0,9.1177,5.9371,0,0.4997,0.5079,255,255
212,0.0112,8.7494,7.0420,0,8.7606,7.0420,0,0.0112,0.0112,255,255
213,0.4142,9.0284,11.0038,0,8.9950,10.7024,0,0.3032,0.3741,255,255
213,0.2352,8.7829,10.6466,0,8.9950,10.7024,0,0.2193,0.2268,255,255
213,0.1570,9.1289,10.6466,0,8.9950,10.7024,0,0.1451,0.1288,255,255
214,0.6039,8.9057,13.6933,0,9.3744,13.4143,0,0.5455,0.5732,255,255
215,0.2575,8.9168,3.5935,0,8.9503,3.8279,0,0.2367,0.2441,255,255
216,0.6739,8.9280,14.1844,0,9.5418,14.2625,0,0.6188,0.6388,255,255
216,0.5511,9.2182,13.8049,0,9.7092,13.7714,0,0.4922,0.5049,255,255
216,0.4730,9.6646,14.2736,0,9.8766,14.0393,0,0.3160,0.4151,255,255
216,0.4234,9.5418,14.2625,0,9.8096,13.9500,0,0.4116,0.4012,255,255
216,0.3222,9.6646,14.2736,0,9.8766,14.0393,0,0.3160,0.2858,255,255
216,0.2544,9.5306,13.9388,0,9.7092,13.7714,0,0.2448,0.2429,255,255
216,0.2332,9.7092,13.7714,0,9.8096,13.9500,0,0.2049,0.1874,255,255
216,0.1459,9.5418,14.2625,0,9.6646,14.2736,0,0.1233,0.1208,255,255
216,0.1170,9.8096,13.9500,0,9.8766,14.0393,0,0.1116,0.0705,255,255
217,2.2970,10.5239,4.1627,0,9.1177,2.8458,0,1.9265,2.1753,255,255
217,0.4249,9.5195,2.8570,0,9.1177,2.8458,0,0.4019,0.4090,255,255
217,0.1951,8.9503,2.7788,0,9.1177,2.8458,0,0.1803,0.1838,255,255
218,0.2937,8.9503,4.9216,0,9.2070,4.8323,0,0.2718,0.2714,255,255
219,0.3560,8.9615,9.8096,0,9.2851,9.7762,0,0.3254,0.3394,255,255
220,0.4869,9.0508,0.3794,0,9.4414,0.5803,0,0.4392,0.4480,255,255
221,0.1655,9.1289,5.4126,0,9.1512,5.5688,0,0.1578,0.1601,255,255
222,0.2379,9.1735,9.5195,0,9.3744,9.5864,0,0.2117,0.2152,255,255
223,0.5457,9.1847,11.2828,0,9.6980,11.2270,0,0.5164,0.5223,255,255
224,0.1347,9.2405,6.7072,0,9.3521,6.7406,0,0.1165,0.1171,255,255
225,0.5443,9.3074,14.8763,0,9.6646,14.5192,0,0.5050,0.5248,255,255
226,1.0149,9.3409,11.5506,0,10.2449,11.4167,0,0.9138,0.9560,255,255
227,0.2071,9.3744,2.4552,0,9.5306,2.5780,0,0.1987,0.2035,255,255
228,0.4145,9.3744,15.1330,0,9.7427,15.2222,0,0.3789,0.3869,255,255
229,1.5117,9.4525,7.2428,0,10.8810,7.3544,0,1.4328,1.4535,255,255
230,0.9784,9.4525,13.2692,0,10.2784,12.9456,0,0.8870,0.9065,255,255
231,0.0631,9.4860,8.0017,0,9.5306,8.0464,0,0.0631,0.0631,255,255
232,0.8375,9.4972,5.5130,0,9.6534,6.2161,0,0.7202,0.8103,255,255
233,1.3116,9.5418,7.7339,0,10.7471,7.8566,0,1.2115,1.2607,255,255
234,1.3513,10.4011,4.7653,0,10.0886,4.3524,0,0.5178,1.2669,255,255
234,0.8301,10.0886,4.3524,0,10.8587,4.4082,0,0.7721,0.7749,255,255
234,0.7247,9.5864,4.0176,0,10.0886,4.3524,0,0.6036,0.6882,255,255
234,0.4980,10.7248,3.9841,0,10.8587,4.4082,0,0.4447,0.4775,255,255
234,0.2556,11.0819,4.4640,0,10.8587,4.4082,0,0.2301,0.2318,255,255
235,1.7081,13.4924,2.6561,0,11.9970,2.4329,0,1.5120,1.6533,255,255
235,1.1435,10.0886,2.3213,0,11.0038,2.3659,0,0.9162,1.0597,255,255
235,0.9529,10.6913,1.8749,0,9.7985,1.9753,0,0.8984,0.8939,255,255
235,0.6543,11.0038,2.3659,0,11.5283,2.5556,0,0.5578,0.5804,255,255
235,0.5419,9.7538,2.5556,0,10.0886,2.3213,0,0.4087,0.5117,255,255
235,0.4661,9.7985,1.9753,0,10.0886,2.3213,0,0.4515,0.4442,255,255
235,0.4153,11.7626,2.8346,0,11.5283,2.5556,0,0.3644,0.3890,255,255
235,0.3856,11.7180,2.5445,0,11.9970,2.4329,0,0.3005,0.3206,255,255
235,0.3780,11.7180,2.5445,0,11.9970,2.4329,0,0.3005,0.3146,255,255
235,0.3483,10.7359,2.5445,0,11.0038,2.3659,0,0.3219,0.3351,255,255
235,0.2194,9.5976,1.9753,0,9.7985,1.9753,0,0.2009,0.2060,255,255
235,0.2128,11.5283,2.5556,0,11.7180,2.5445,0,0.1900,0.1822,255,255
236,1.3317,9.6422,9.7762,0,10.7136,10.1221,0,1.1258,1.2475,255,255
237,0.0112,9.6869,1.3280,0,9.6980,1.3280,0,0.0112,0.0112,255,255
238,1.1673,10.9368,0.9151,0,11.9524,0.8928,0,1.0158,1.1081,255,255
238,0.6235,10.0998,0.5580,0,10.5350,0.8705,0,0.5358,0.5656,255,255
238,0.5669,10.6801,1.3280,0,10.2784,1.0714,0,0.4768,0.5239,255,255
238,0.4449,9.8989,0.5134,0,9.9436,0.3906,0,0.1306,0.4097,255,255
238,0.4387,10.5350,0.8705,0,10.9368,0.9151,0,0.4042,0.3835,255,255
238,0.3194,9.8096,0.7700,0,9.8989,0.5134,0,0.2718,0.2965,255,255
238,0.3067,9.9994,1.0267,0,10.2784,1.0714,0,0.2825,0.2848,255,255
238,0.2956,10.2895,0.1451,0,10.0998,0.2902,0,0.2388,0.2799,255,255
238,0.2602,10.2784,1.0714,0,10.4904,0.9709,0,0.2346,0.2276,255,255
238,0.2544,10.0998,0.5580,0,10.2560,0.3683,0,0.2458,0.2026,255,255
238,0.2544,11.8408,0.7031,0,11.9524,0.8928,0,0.2201,0.2202,255,255
238,0.2286,9.8989,0.5134,0,10.0998,0.5580,0,0.2058,0.1711,255,255
238,0.2275,10.6578,1.1160,0,10.4904,0.9709,0,0.2215,0.2185,255,255
238,0.2221,12.1421,0.8147,0,11.9524,0.8928,0,0.2052,0.2125,255,255
238,0.1978,9.9436,0.3906,0,10.0998,0.2902,0,0.1857,0.1537,255,255
238,0.1886,10.0998,0.2902,0,10.2560,0.3683,0,0.1747,0.1517,255,255
238,0.1478,9.8989,0.5134,0,9.9436,0.3906,0,0.1306,0.1255,255,255
238,0.1432,10.3900,0.3683,0,10.2560,0.3683,0,0.1339,0.1344,255,255
238,0.1301,11.8742,0.6026,0,11.8408,0.7031,0,0.1059,0.1157,255,255
238,0.1282,11.7738,0.6026,0,11.8408,0.7031,0,0.1207,0.1159,255,255
238,0.1189,10.4904,0.9709,0,10.5350,0.8705,0,0.1099,0.0683,255,255
238,0.1051,10.9480,0.8147,0,10.9368,0.9151,0,0.1011,0.1007,255,255
239,0.1004,9.8320,3.0020,0,9.9324,3.0020,0,0.1004,0.1004,255,255
240,0.4303,10.4011,5.0778,0,10.0217,5.1559,0,0.3874,0.3859,255,255
240,0.3475,10.2449,5.3233,0,10.0217,5.1559,0,0.2790,0.3102,255,255
240,0.1971,9.8431,5.1113,0,10.0217,5.1559,0,0.1841,0.1828,255,255
241,0.9977,10.8252,14.5973,0,10.0328,14.6977,0,0.7987,0.9291,255,255
241,0.4784,10.3900,14.4522,0,10.0328,14.6977,0,0.4334,0.4336,255,255
241,0.1978,9.8766,14.7982,0,10.0328,14.6977,0,0.1857,0.1928,255,255
242,0.3753,9.9436,13.3697,0,10.2337,13.1800,0,0.3467,0.3545,255,255
243,0.0827,10.0440,10.8698,0,10.1221,10.8587,0,0.0789,0.0786,255,255
244,1.2633,11.0930,9.5753,0,10.8810,8.6267,0,0.9720,1.2054,255,255
244,0.9191,10.0886,8.3365,0,10.8810,8.6267,0,0.8438,0.8754,255,255
244,0.4711,10.8922,8.2472,0,10.8810,8.6267,0,0.3796,0.4375,255,255
245,0.2752,10.0886,15.1553,0,10.3453,15.1330,0,0.2576,0.2651,255,255
246,0.0269,10.1556,10.8698,0,10.1779,10.8810,0,0.0250,0.0236,255,255
247,0.0112,10.2226,8.9280,0,10.2337,8.9280,0,0.0112,0.0112,255,255
248,0.0966,10.2560,2.9351,0,10.3342,2.9797,0,0.0900,0.0886,255,255
250,0.0446,10.3118,15.2892,0,10.3565,15.2892,0,0.0446,0.0446,255,255
251,1.1311,10.4346,6.2273,0,11.2604,5.8478,0,0.9088,1.0344,255,255
251,1.0334,11.1488,6.6625,0,10.4346,6.2273,0,0.8364,0.9724,255,255
251,0.5927,11.7515,5.8702,0,11.2604,5.8478,0,0.4915,0.5507,255,255
251,0.5770,10.9480,6.2496,0,11.2604,5.8478,0,0.5090,0.5378,255,255
251,0.1078,10.3453,6.2719,0,10.4346,6.2273,0,0.0998,0.1059,255,255
252,0.2964,10.3676,13.8942,0,10.5239,14.0839,0,0.2458,0.2761,255,255
254,0.0855,10.5127,9.3967,0,10.5574,9.4637,0,0.0805,0.0817,255,255
255,1.1231,10.5462,13.2804,0,11.0372,12.3764,0,1.0287,1.0730,255,255
256,0.5881,10.5462,13.6375,0,10.9814,13.4143,0,0.4891,0.5502,255,255
257,0.0539,10.5908,11.4502,0,10.6355,11.4725,0,0.0499,0.0479,255,255
