Step,Fiber,Node,X,Y,Z
STEP_0_BEFORE,3,16,0.02506449283764104,0.041814701728940695,0.011429457356170167
STEP_0_BEFORE,3,17,0.02432571072156231,0.041554510711917014,0.011364961837062882
STEP_0_BEFORE,3,18,0.023586928605483573,0.04129431969489333,0.011300466317955598
STEP_0_BEFORE,3,19,0.022848146489404843,0.04103412867786965,0.011235970798848315
STEP_0_BEFORE,3,20,0.022109364373326106,0.04077393766084597,0.01117147527974103
STEP_0_BEFORE,3,21,0.021370582257247375,0.04051374664382229,0.011106979760633746
STEP_0_BEFORE,3,22,0.02063180014116864,0.04025355562679861,0.011042484241526464
STEP_0_BEFORE,3,23,0.019893018025089908,0.03999336460977493,0.01097798872241918
STEP_0_BEFORE,3,24,0.019154235909011174,0.03973317359275125,0.010913493203311897
STEP_0_BEFORE,3,25,0.01841545379293244,0.039472982575727567,0.010848997684204612
STEP_0_BEFORE,3,26,0.017676671676853706,0.03921279155870389,0.01078450216509733
STEP_0_BEFORE,3,27,0.016937889560774973,0.03895260054168021,0.010720006645990045
STEP_0_BEFORE,3,28,0.01619910744469624,0.03869240952465653,0.01065551112688276
STEP_0_BEFORE,3,29,0.015460325328617505,0.03843221850763285,0.010591015607775478
STEP_0_BEFORE,3,30,0.014721543212538771,0.03817202749060917,0.010526520088668194
STEP_0_BEFORE,3,31,0.013982761096460038,0.03791183647358549,0.01046202456956091
STEP_0_BEFORE,3,32,0.013243978980381304,0.03765164545656181,0.010397529050453626
STEP_0_BEFORE,3,33,0.01250519686430257,0.037391454439538126,0.010333033531346344
STEP_0_BEFORE,3,34,0.011766414748223836,0.037131263422514445,0.01026853801223906
STEP_0_BEFORE,3,35,0.011027632632145103,0.036871072405490764,0.010204042493131775
STEP_0_BEFORE,3,36,0.010288850516066369,0.03661088138846708,0.010139546974024492
STEP_0_BEFORE,3,37,0.009550068399987635,0.0363506903714434,0.010075051454917208
STEP_0_BEFORE,3,38,0.008811286283908901,0.03609049935441973,0.010010555935809923
STEP_0_BEFORE,3,39,0.008072504167830168,0.03583030833739605,0.00994606041670264
STEP_0_BEFORE,3,40,0.007333722051751434,0.035570117320372366,0.009881564897595356
STEP_0_BEFORE,3,41,0.0065949399356727,0.035309926303348685,0.009817069378488074
STEP_0_BEFORE,3,42,0.005856157819593966,0.035049735286325004,0.00975257385938079
STEP_0_BEFORE,3,43,0.005117375703515233,0.03478954426930132,0.009688078340273507
STEP_0_BEFORE,3,44,0.004378593587436502,0.03452935325227764,0.009623582821166222
STEP_0_BEFORE,3,45,0.003639811471357765,0.03426916223525396,0.009559087302058938
STEP_0_BEFORE,3,46,0.0029010293552790348,0.03400897121823028,0.009494591782951655
STEP_0_BEFORE,3,47,0.0021622472392002975,0.0337487802012066,0.00943009626384437
STEP_0_BEFORE,3,48,0.0014234651231215673,0.03348858918418292,0.009365600744737086
STEP_0_BEFORE,3,49,0.00068468300704283,0.03322839816715924,0.009301105225629804
STEP_0_BEFORE,4,0,-0.09345646808894977,0.045502976971553345,0.013189951134473578
STEP_0_BEFORE,4,1,-0.09129137751459182,0.044430761213260804,0.013293380002385476
STEP_0_BEFORE,4,2,-0.08912628694023388,0.04335854545496826,0.013396808870297374
STEP_0_BEFORE,4,3,-0.08696119636587593,0.04228632969667573,0.013500237738209271
STEP_0_BEFORE,4,4,-0.08479610579151797,0.04121411393838319,0.013603666606121168
STEP_0_BEFORE,4,5,-0.08263101521716003,0.040141898180090646,0.013707095474033065
STEP_0_BEFORE,4,6,-0.08046592464280208,0.039069682421798105,0.013810524341944963
STEP_0_BEFORE,4,7,-0.07830083406844414,0.037997466663505564,0.01391395320985686
STEP_0_BEFORE,4,8,-0.0761357434940862,0.03692525090521303,0.014017382077768759
STEP_0_BEFORE,4,9,-0.07397065291972824,0.03585303514692049,0.014120810945680656
STEP_0_BEFORE,4,10,-0.0718055623453703,0.03478081938862795,0.014224239813592554
STEP_0_BEFORE,4,11,-0.06964047177101235,0.03370860363033541,0.014327668681504452
STEP_0_BEFORE,4,12,-0.0674753811966544,0.03263638787204287,0.014431097549416348
STEP_0_BEFORE,4,13,-0.06531029062229646,0.03156417211375033,0.014534526417328246
STEP_0_BEFORE,4,14,-0.06314520004793851,0.03049195635545779,0.014637955285240143
STEP_0_BEFORE,4,15,-0.06098010947358056,0.02941974059716525,0.014741384153152041
STEP_0_BEFORE,4,16,-0.05881501889922262,0.02834752483887271,0.014844813021063939
STEP_0_BEFORE,4,17,-0.05664992832486467,0.02727530908058017,0.014948241888975837
STEP_0_BEFORE,4,18,-0.05448483775050672,0.02620309332228763,0.015051670756887733
STEP_0_BEFORE,4,19,-0.052319747176148776,0.02513087756399509,0.01515509962479963
STEP_0_BEFORE,4,20,-0.05015465660179083,0.024058661805702552,0.015258528492711528
STEP_0_BEFORE,4,21,-0.04798956602743288,0.02298644604741001,0.015361957360623426
STEP_0_BEFORE,4,22,-0.045824475453074935,0.021914230289117473,0.015465386228535324
STEP_0_BEFORE,4,23,-0.04365938487871699,0.02084201453082493,0.015568815096447221
STEP_0_BEFORE,4,24,-0.04149429430435904,0.01976979877253239,0.01567224396435912
STEP_0_BEFORE,4,25,-0.039329203730001094,0.018697583014239853,0.015775672832271017
STEP_0_BEFORE,4,26,-0.03716411315564315,0.01762536725594731,0.015879101700182915
STEP_0_BEFORE,4,27,-0.034999022581285205,0.016553151497654774,0.015982530568094813
STEP_0_BEFORE,4,28,-0.032833932006927254,0.015480935739362232,0.016085959436006707
STEP_0_BEFORE,4,29,-0.030668841432569302,0.014408719981069695,0.016189388303918605
STEP_0_BEFORE,4,30,-0.028503750858211357,0.013336504222777157,0.016292817171830502
STEP_0_BEFORE,4,31,-0.026338660283853413,0.012264288464484616,0.0163962460397424
STEP_0_BEFORE,4,32,-0.024173569709495468,0.011192072706192074,0.016499674907654298
STEP_0_BEFORE,4,33,-0.022008479135137524,0.010119856947899533,0.016603103775566196
STEP_0_BEFORE,4,34,-0.01984338856077958,0.009047641189606992,0.016706532643478093
STEP_0_BEFORE,4,35,-0.017678297986421634,0.007975425431314458,0.01680996151138999
STEP_0_BEFORE,4,36,-0.015513207412063676,0.006903209673021916,0.01691339037930189
STEP_0_BEFORE,4,37,-0.013348116837705731,0.005830993914729375,0.017016819247213787
STEP_0_BEFORE,4,38,-0.011183026263347787,0.004758778156436834,0.017120248115125684
STEP_0_BEFORE,4,39,-0.009017935688989842,0.0036865623981442996,0.017223676983037582
STEP_0_BEFORE,4,40,-0.0068528451146318975,0.0026143466398517584,0.01732710585094948
STEP_0_BEFORE,4,41,-0.004687754540273953,0.0015421308815592172,0.017430534718861378
STEP_0_BEFORE,4,42,-0.0025226639659159944,0.00046991512326667595,0.017533963586773275
STEP_0_BEFORE,4,43,-0.0003575733915580498,-0.0006023006350258653,0.017637392454685173
STEP_0_BEFORE,4,44,0.0018075171827998948,-0.0016745163933183996,0.01774082132259707
STEP_0_BEFORE,4,45,0.003972607757157839,-0.002746732151610941,0.017844250190508965
STEP_0_BEFORE,4,46,0.006137698331515784,-0.003818947909903482,0.017947679058420863
STEP_0_BEFORE,4,47,0.008302788905873729,-0.004891163668196023,0.01805110792633276
STEP_0_BEFORE,4,48,0.010467879480231687,-0.0059633794264885645,0.01815453679424466
STEP_0_BEFORE,4,49,0.012632970054589611,-0.007035595184781096,0.018257965662156556
STEP_0_BEFORE,5,0,0.09889741699493262,0.05229744485663055,0.01638294716330213
STEP_0_BEFORE,5,1,0.0962163062295991,0.05271354792125443,0.016371485541426888
STEP_0_BEFORE,5,2,0.09353519546426559,0.053129650985878324,0.016360023919551644
STEP_0_BEFORE,5,3,0.09085408469893207,0.05354575405050221,0.0163485622976764
STEP_0_BEFORE,5,4,0.08817297393359855,0.05396185711512609,0.01633710067580116
STEP_0_BEFORE,5,5,0.08549186316826503,0.054377960179749975,0.016325639053925915
STEP_0_BEFORE,5,6,0.08281075240293151,0.054794063244373865,0.016314177432050672
STEP_0_BEFORE,5,7,0.08012964163759799,0.05521016630899775,0.01630271581017543
STEP_0_BEFORE,5,8,0.07744853087226447,0.05562626937362163,0.016291254188300186
STEP_0_BEFORE,5,9,0.07476742010693095,0.05604237243824552,0.016279792566424943
STEP_0_BEFORE,5,10,0.07208630934159743,0.05645847550286941,0.0162683309445497
STEP_0_BEFORE,5,11,0.06940519857626391,0.05687457856749329,0.016256869322674457
STEP_0_BEFORE,5,12,0.0667240878109304,0.057290681632117174,0.016245407700799214
STEP_0_BEFORE,5,13,0.06404297704559689,0.057706784696741065,0.016233946078923974
STEP_0_BEFORE,5,14,0.06136186628026336,0.05812288776136495,0.01622248445704873
STEP_0_BEFORE,5,15,0.05868075551492984,0.05853899082598883,0.016211022835173488
STEP_0_BEFORE,5,16,0.055999644749596324,0.05895509389061272,0.016199561213298245
STEP_0_BEFORE,5,17,0.053318533984262804,0.059371196955236606,0.016188099591423002
STEP_0_BEFORE,5,18,0.050637423218929285,0.05978730001986049,0.01617663796954776
STEP_0_BEFORE,5,19,0.047956312453595766,0.06020340308448438,0.016165176347672516
STEP_0_BEFORE,5,20,0.04527520168826225,0.060619506149108264,0.016153714725797273
STEP_0_BEFORE,5,21,0.04259409092292873,0.06103560921373215,0.01614225310392203
STEP_0_BEFORE,5,22,0.03991298015759521,0.06145171227835603,0.016130791482046786
STEP_0_BEFORE,5,23,0.03723186939226169,0.06186781534297992,0.016119329860171543
STEP_0_BEFORE,5,24,0.03455075862692818,0.062283918407603805,0.0161078682382963
STEP_0_BEFORE,5,25,0.03186964786159466,0.0627000214722277,0.016096406616421057
STEP_0_BEFORE,5,26,0.02918853709626114,0.06311612453685157,0.016084944994545814
STEP_0_BEFORE,5,27,0.02650742633092762,0.06353222760147546,0.01607348337267057
STEP_0_BEFORE,5,28,0.0238263155655941,0.06394833066609934,0.016062021750795328
STEP_0_BEFORE,5,29,0.02114520480026058,0.06436443373072323,0.016050560128920085
STEP_0_BEFORE,5,30,0.01846409403492706,0.06478053679534712,0.016039098507044842
STEP_0_BEFORE,5,31,0.015782983269593542,0.06519663985997101,0.0160276368851696
STEP_0_BEFORE,5,32,0.013101872504260023,0.06561274292459489,0.016016175263294356
STEP_0_BEFORE,5,33,0.010420761738926504,0.06602884598921878,0.016004713641419113
STEP_0_BEFORE,5,34,0.007739650973592985,0.06644494905384266,0.01599325201954387
STEP_0_BEFORE,5,35,0.0050585402082594655,0.06686105211846655,0.015981790397668626
STEP_0_BEFORE,5,36,0.0023774294429259463,0.06727715518309044,0.015970328775793383
STEP_0_BEFORE,5,37,-0.00030368132240757295,0.06769325824771431,0.015958867153918144
STEP_0_BEFORE,5,38,-0.002984792087741092,0.0681093613123382,0.0159474055320429
STEP_0_BEFORE,5,39,-0.005665902853074611,0.0685254643769621,0.015935943910167658
STEP_0_BEFORE,5,40,-0.00834701361840813,0.06894156744158597,0.015924482288292414
STEP_0_BEFORE,5,41,-0.01102812438374165,0.06935767050620986,0.01591302066641717
STEP_0_BEFORE,5,42,-0.013709235149075169,0.06977377357083375,0.01590155904454193
STEP_0_BEFORE,5,43,-0.01639034591440869,0.07018987663545763,0.015890097422666685
STEP_0_BEFORE,5,44,-0.019071456679742207,0.07060597970008152,0.015878635800791442
STEP_0_BEFORE,5,45,-0.021752567445075727,0.0710220827647054,0.0158671741789162
STEP_0_BEFORE,5,46,-0.024433678210409246,0.07143818582932929,0.015855712557040956
STEP_0_BEFORE,5,47,-0.027114788975742765,0.07185428889395318,0.015844250935165713
STEP_0_BEFORE,5,48,-0.02979589974107627,0.07227039195857707,0.01583278931329047
STEP_0_BEFORE,5,49,-0.03247701050640979,0.07268649502320094,0.015821327691415227
STEP_0_BEFORE,6,0,-0.09412341137604263,-0.06209116584658361,0.009988727871887353
STEP_0_BEFORE,6,1,-0.09295752875660634,-0.06130295569208056,0.010011290947816049
STEP_0_BEFORE,6,2,-0.09179164613717006,-0.0605147455375775,0.010033854023744744
STEP_0_BEFORE,6,3,-0.09062576351773377,-0.059726535383074444,0.01005641709967344
STEP_0_BEFORE,6,4,-0.08945988089829748,-0.05893832522857139,0.010078980175602135
STEP_0_BEFORE,6,5,-0.0882939982788612,-0.05815011507406833,0.01010154325153083
STEP_0_BEFORE,6,6,-0.0871281156594249,-0.057361904919565276,0.010124106327459526
STEP_0_BEFORE,6,7,-0.08596223303998861,-0.05657369476506222,0.010146669403388221
STEP_0_BEFORE,6,8,-0.08479635042055232,-0.05578548461055916,0.010169232479316916
STEP_0_BEFORE,6,9,-0.08363046780111603,-0.05499727445605611,0.010191795555245612
STEP_0_BEFORE,6,10,-0.08246458518167975,-0.05420906430155305,0.010214358631174307
STEP_0_BEFORE,6,11,-0.08129870256224346,-0.053420854147049994,0.010236921707103002
STEP_0_BEFORE,6,12,-0.08013281994280717,-0.05263264399254694,0.010259484783031698
STEP_0_BEFORE,6,13,-0.07896693732337089,-0.05184443383804388,0.010282047858960393
STEP_0_BEFORE,6,14,-0.0778010547039346,-0.051056223683540826,0.010304610934889089
STEP_0_BEFORE,6,15,-0.0766351720844983,-0.05026801352903777,0.010327174010817784
STEP_0_BEFORE,6,16,-0.07546928946506201,-0.04947980337453471,0.01034973708674648
STEP_0_BEFORE,6,17,-0.07430340684562572,-0.04869159322003166,0.010372300162675175
STEP_0_BEFORE,6,18,-0.07313752422618944,-0.047903383065528604,0.01039486323860387
