Step,Fiber,Node,X,Y,Z
STEP_0_BEFORE,0,27,-0.0008187837140951892,0.07425159796134213,0.007609698107442076
STEP_0_BEFORE,0,28,-0.0036661476843911633,0.07380526482652898,0.007603822179368963
STEP_0_BEFORE,0,29,-0.0065135116546871374,0.07335893169171583,0.007597946251295851
STEP_0_BEFORE,0,30,-0.009360875624983112,0.07291259855690267,0.007592070323222739
STEP_0_BEFORE,0,31,-0.012208239595279072,0.07246626542208952,0.007586194395149626
STEP_0_BEFORE,0,32,-0.015055603565575046,0.07201993228727636,0.007580318467076514
STEP_0_BEFORE,0,33,-0.01790296753587102,0.07157359915246321,0.007574442539003402
STEP_0_BEFORE,0,34,-0.020750331506166994,0.07112726601765006,0.0075685666109302895
STEP_0_BEFORE,0,35,-0.023543572801124155,0.07068941678008378,0.007562802372458764
STEP_0_BEFORE,0,36,-0.023597695476462968,0.0706809328828369,0.007562690682857177
STEP_0_BEFORE,0,37,-0.026445059446758942,0.07023459974802375,0.0075568147547840645
STEP_0_BEFORE,0,38,-0.029292423417054916,0.0697882666132106,0.007550938826710952
STEP_0_BEFORE,0,39,-0.03213978738735089,0.06934193347839744,0.0075450628986378394
STEP_0_BEFORE,0,40,-0.034987151357646865,0.06889560034358429,0.007539186970564727
STEP_0_BEFORE,0,41,-0.037834515327942825,0.06844926720877113,0.007533311042491615
STEP_0_BEFORE,0,42,-0.0406818792982388,0.06800293407395798,0.007527435114418502
STEP_0_BEFORE,0,43,-0.04352924326853477,0.06755660093914483,0.00752155918634539
STEP_0_BEFORE,0,44,-0.04637660723883075,0.06711026780433167,0.007515683258272278
STEP_0_BEFORE,0,45,-0.04922397120912672,0.06666393466951852,0.007509807330199165
STEP_0_BEFORE,0,46,-0.05133111495988359,0.06633363335026726,0.007505458948591362
STEP_0_BEFORE,0,47,-0.052071335179422695,0.06621760153470536,0.007503931402126053
STEP_0_BEFORE,0,48,-0.05491869914971867,0.06577126839989221,0.007498055474052941
STEP_0_BEFORE,0,49,-0.05776606312001463,0.06532493526507906,0.007492179545979829
STEP_0_BEFORE,0,50,-0.060613427090310604,0.0648786021302659,0.007486303617906716
STEP_0_BEFORE,0,51,-0.06346079106060658,0.06443226899545275,0.007480427689833604
STEP_0_BEFORE,0,52,-0.06630815503090255,0.0639859358606396,0.007474551761760492
STEP_0_BEFORE,0,53,-0.06751632101016644,0.06379655209568193,0.007472058544711812
STEP_0_BEFORE,0,54,-0.06915551900119853,0.06353960272582644,0.007468675833687379
STEP_0_BEFORE,0,55,-0.07200288297149449,0.06309326959101329,0.007462799905614267
STEP_0_BEFORE,1,0,-0.011974201386755557,-0.011068515916060995,0.010818259045485099
STEP_0_BEFORE,1,1,-0.010195195264885614,-0.009836620572090053,0.010820977367791931
STEP_0_BEFORE,1,2,-0.008416189143015671,-0.008604725228119111,0.010823695690098764
STEP_0_BEFORE,1,3,-0.006637183021145729,-0.00737282988414817,0.010826414012405599
STEP_0_BEFORE,1,4,-0.004858176899275786,-0.006140934540177227,0.010829132334712431
STEP_0_BEFORE,1,5,-0.0030791707774058437,-0.004909039196206285,0.010831850657019264
STEP_0_BEFORE,1,6,-0.001300164655535901,-0.003677143852235344,0.010834568979326097
STEP_0_BEFORE,1,7,0.0004788414663340415,-0.0024452485082644016,0.010837287301632931
STEP_0_BEFORE,1,8,0.001292595352707445,-0.00188175431257948,0.010838530718007056
STEP_0_BEFORE,1,9,0.002257847588203984,-0.0012133531642934594,0.010840005623939764
STEP_0_BEFORE,1,10,0.0040368537100739284,1.8542179677482826e-05,0.010842723946246597
STEP_0_BEFORE,1,11,0.005815859831943869,0.001250437523648425,0.01084544226855343
STEP_0_BEFORE,1,12,0.00759486595381381,0.0024823328676193673,0.010848160590860264
STEP_0_BEFORE,1,13,0.009373872075683755,0.0037142282115903077,0.010850878913167097
STEP_0_BEFORE,1,14,0.011152878197553699,0.00494612355556125,0.01085359723547393
STEP_0_BEFORE,1,15,0.01293188431942364,0.006178018899532192,0.010856315557780763
STEP_0_BEFORE,1,16,0.01471089044129358,0.007409914243503134,0.010859033880087597
STEP_0_BEFORE,1,17,0.016489896563163527,0.008641809587474077,0.01086175220239443
STEP_0_BEFORE,1,18,0.01826890268503347,0.009873704931445019,0.010864470524701263
STEP_0_BEFORE,1,19,0.020047908806903415,0.011105600275415961,0.010867188847008095
STEP_0_BEFORE,1,20,0.021826914928773353,0.012337495619386903,0.01086990716931493
STEP_0_BEFORE,1,21,0.023605921050643297,0.013569390963357846,0.010872625491621763
STEP_0_BEFORE,1,22,0.02538492717251324,0.014801286307328788,0.010875343813928596
STEP_0_BEFORE,1,23,0.02716393329438318,0.01603318165129973,0.010878062136235428
STEP_0_BEFORE,1,24,0.028942939416253123,0.017265076995270672,0.010880780458542263
STEP_0_BEFORE,1,25,0.030721945538123067,0.01849697233924161,0.010883498780849096
STEP_0_BEFORE,1,26,0.03250095165999301,0.019728867683212553,0.010886217103155928
STEP_0_BEFORE,1,27,0.034279957781862956,0.020960763027183495,0.010888935425462761
STEP_0_BEFORE,1,28,0.036058963903732894,0.02219265837115444,0.010891653747769596
STEP_0_BEFORE,1,29,0.03783797002560284,0.02342455371512538,0.010894372070076428
STEP_0_BEFORE,1,30,0.03961697614747278,0.024656449059096325,0.010897090392383261
STEP_0_BEFORE,1,31,0.04139598226934272,0.025888344403067264,0.010899808714690094
STEP_0_BEFORE,1,32,0.043174988391212664,0.02712023974703821,0.010902527036996928
STEP_0_BEFORE,1,33,0.04495399451308261,0.02835213509100915,0.010905245359303761
STEP_0_BEFORE,1,34,0.04673300063495255,0.029584030434980087,0.010907963681610594
STEP_0_BEFORE,1,35,0.0485120067568225,0.030815925778951033,0.010910682003917427
STEP_0_BEFORE,1,36,0.050291012878692434,0.03204782112292197,0.010913400326224261
STEP_0_BEFORE,1,37,0.052070019000562386,0.033279716466892914,0.010916118648531094
STEP_0_BEFORE,1,38,0.053849025122432316,0.03451161181086386,0.010918836970837927
STEP_0_BEFORE,1,39,0.05562803124430226,0.035743507154834805,0.01092155529314476
STEP_0_BEFORE,1,40,0.057407037366172205,0.03697540249880574,0.010924273615451594
STEP_0_BEFORE,1,41,0.05918604348804215,0.03820729784277668,0.010926991937758427
STEP_0_BEFORE,1,42,0.05942187464309451,0.03837060211604524,0.010927352287889628
STEP_0_BEFORE,1,43,0.06096504960991209,0.03943919318674763,0.01092971026006526
STEP_0_BEFORE,1,44,0.06274405573178203,0.040671088530718574,0.010932428582372093
STEP_0_BEFORE,1,45,0.06452306185365198,0.041902983874689506,0.010935146904678927
STEP_0_BEFORE,1,46,0.0663020679755219,0.04313487921866045,0.01093786522698576
STEP_0_BEFORE,1,47,0.06808107409739185,0.0443667745626314,0.010940583549292593
STEP_0_BEFORE,1,48,0.0698600802192618,0.04559866990660234,0.010943301871599425
STEP_0_BEFORE,1,49,0.07163908634113174,0.046830565250573275,0.01094602019390626
STEP_0_BEFORE,1,50,0.07341809246300168,0.04806246059454422,0.010948738516213093
STEP_0_BEFORE,1,51,0.07519709858487163,0.049294355938515166,0.010951456838519925
STEP_0_BEFORE,2,0,-0.03382187708902953,-0.057559005856287926,0.007948547168658011
STEP_0_BEFORE,2,1,-0.0335750476233986,-0.05685951683140872,0.007937108713954867
STEP_0_BEFORE,2,2,-0.033328218157767674,-0.05616002780652952,0.007925670259251723
STEP_0_BEFORE,2,3,-0.03308138869213675,-0.05546053878165031,0.007914231804548581
STEP_0_BEFORE,2,4,-0.03283455922650583,-0.0547610497567711,0.007902793349845437
STEP_0_BEFORE,2,5,-0.032777015021552225,-0.05459797546696717,0.007900126663434608
STEP_0_BEFORE,2,6,-0.0325877297608749,-0.054061560731891896,0.007891354895142293
STEP_0_BEFORE,2,7,-0.032340900295243974,-0.053362071707012695,0.00787991644043915
STEP_0_BEFORE,2,8,-0.03209407082961305,-0.05266258268213349,0.007868477985736007
STEP_0_BEFORE,2,9,-0.03184724136398212,-0.05196309365725428,0.007857039531032863
STEP_0_BEFORE,2,10,-0.031600411898351194,-0.05126360463237507,0.00784560107632972
STEP_0_BEFORE,2,11,-0.03135358243272027,-0.05056411560749587,0.007834162621626575
STEP_0_BEFORE,2,12,-0.031106752967089344,-0.049864626582616665,0.007822724166923431
STEP_0_BEFORE,2,13,-0.030859923501458417,-0.049165137557737465,0.007811285712220288
STEP_0_BEFORE,2,14,-0.030613094035827494,-0.04846564853285826,0.007799847257517145
STEP_0_BEFORE,2,15,-0.030366264570196567,-0.04776615950797905,0.007788408802814001
STEP_0_BEFORE,2,16,-0.03011943510456564,-0.04706667048309984,0.007776970348110858
STEP_0_BEFORE,2,17,-0.029872605638934714,-0.046367181458220635,0.007765531893407714
STEP_0_BEFORE,2,18,-0.02962577617330379,-0.045667692433341435,0.007754093438704571
STEP_0_BEFORE,2,19,-0.029378946707672864,-0.04496820340846223,0.007742654984001427
STEP_0_BEFORE,2,20,-0.029132117242041938,-0.04426871438358302,0.007731216529298284
STEP_0_BEFORE,2,21,-0.028885287776411014,-0.04356922535870382,0.00771977807459514
STEP_0_BEFORE,2,22,-0.028638458310780088,-0.04286973633382461,0.007708339619891996
STEP_0_BEFORE,2,23,-0.02839162884514916,-0.042170247308945405,0.007696901165188853
STEP_0_BEFORE,2,24,-0.028144799379518234,-0.0414707582840662,0.007685462710485709
STEP_0_BEFORE,2,25,-0.02789796991388731,-0.040771269259187,0.007674024255782566
STEP_0_BEFORE,2,26,-0.027651140448256385,-0.04007178023430779,0.007662585801079422
STEP_0_BEFORE,2,27,-0.027404310982625458,-0.03937229120942859,0.007651147346376279
STEP_0_BEFORE,2,28,-0.027157481516994535,-0.03867280218454938,0.007639708891673135
STEP_0_BEFORE,2,29,-0.026910652051363608,-0.037973313159670175,0.007628270436969992
STEP_0_BEFORE,2,30,-0.02666382258573268,-0.03727382413479097,0.007616831982266848
STEP_0_BEFORE,2,31,-0.026416993120101755,-0.03657433510991176,0.007605393527563705
STEP_0_BEFORE,2,32,-0.02617016365447083,-0.03587484608503255,0.007593955072860561
STEP_0_BEFORE,2,33,-0.02594396009688255,-0.035233808737578164,0.0075834724542617245
STEP_0_BEFORE,2,34,-0.025923334188839905,-0.03517535706015335,0.007582516618157417
STEP_0_BEFORE,2,35,-0.02567650472320898,-0.03447586803527415,0.007571078163454274
STEP_0_BEFORE,2,36,-0.025429675257578055,-0.033776379010394944,0.00755963970875113
STEP_0_BEFORE,2,37,-0.025182845791947128,-0.03307688998551574,0.007548201254047987
STEP_0_BEFORE,2,38,-0.0249360163263162,-0.03237740096063653,0.007536762799344843
STEP_0_BEFORE,2,39,-0.024689186860685275,-0.03167791193575732,0.0075253243446417
STEP_0_BEFORE,2,40,-0.024442357395054348,-0.030978422910878118,0.007513885889938556
STEP_0_BEFORE,2,41,-0.024195527929423425,-0.030278933885998914,0.007502447435235413
STEP_0_BEFORE,2,42,-0.0239486984637925,-0.029579444861119707,0.007491008980532269
STEP_0_BEFORE,2,43,-0.023701868998161575,-0.028879955836240503,0.007479570525829125
STEP_0_BEFORE,2,44,-0.02345503953253065,-0.0281804668113613,0.0074681320711259816
STEP_0_BEFORE,2,45,-0.023208210066899722,-0.02748097778648209,0.007456693616422838
STEP_0_BEFORE,2,46,-0.022961380601268795,-0.026781488761602888,0.0074452551617196945
STEP_0_BEFORE,2,47,-0.02271455113563787,-0.026081999736723684,0.0074338167070165505
STEP_0_BEFORE,2,48,-0.022467721670006945,-0.025382510711844476,0.0074223782523134075
STEP_0_BEFORE,2,49,-0.02222089220437602,-0.02468302168696527,0.0074109397976102635
STEP_0_BEFORE,2,50,-0.021974062738745095,-0.02398353266208607,0.00739950134290712
STEP_0_BEFORE,2,51,-0.02172723327311417,-0.023284043637206864,0.0073880628882039764
STEP_0_BEFORE,3,0,0.07651317712997648,0.06757369771897902,0.009921005822646545
STEP_0_BEFORE,3,1,0.07592314022208868,0.06437733769725489,0.00989536171916407
STEP_0_BEFORE,3,2,0.0753331033142009,0.06118097767553076,0.009869717615681596
STEP_0_BEFORE,3,3,0.0747430664063131,0.057984617653806636,0.009844073512199122
STEP_0_BEFORE,3,4,0.07415302949842531,0.054788257632082504,0.009818429408716647
STEP_0_BEFORE,3,5,0.07356299259053752,0.05159189761035838,0.009792785305234173
STEP_0_BEFORE,3,6,0.07297295568264973,0.048395537588634255,0.009767141201751699
STEP_0_BEFORE,3,7,0.07238291877476194,0.04519917756691012,0.009741497098269224
STEP_0_BEFORE,3,8,0.07179288186687414,0.042002817545186,0.00971585299478675
STEP_0_BEFORE,3,9,0.07120284495898635,0.038806457523461874,0.009690208891304276
STEP_0_BEFORE,3,10,0.07061280805109857,0.03561009750173774,0.009664564787821801
STEP_0_BEFORE,3,11,0.07002277114321077,0.03241373748001362,0.009638920684339327
STEP_0_BEFORE,3,12,0.06986261057438166,0.0315461123663668,0.00963195980757728
STEP_0_BEFORE,3,13,0.06943273423532298,0.029217377458289492,0.009613276580856853
STEP_0_BEFORE,3,14,0.06884269732743518,0.02602101743656536,0.009587632477374377
STEP_0_BEFORE,3,15,0.0682526604195474,0.022824657414841236,0.009561988373891902
STEP_0_BEFORE,3,16,0.06766262351165961,0.019628297393117104,0.009536344270409428
STEP_0_BEFORE,3,17,0.06707258660377181,0.01643193737139298,0.009510700166926954
STEP_0_BEFORE,3,18,0.06703860891846412,0.01624787275866052,0.009509223433409987
STEP_0_BEFORE,3,19,0.06648254969588402,0.013235577349668855,0.00948505606344448
STEP_0_BEFORE,3,20,0.06589251278799624,0.010039217327944723,0.009459411959962005
STEP_0_BEFORE,3,21,0.06530247588010844,0.006842857306220598,0.00943376785647953
STEP_0_BEFORE,3,22,0.06471243897222065,0.0036464972844964666,0.009408123752997056
STEP_0_BEFORE,3,23,0.06412240206433287,0.0004501372627723488,0.009382479649514582
STEP_0_BEFORE,3,24,0.06353236515644507,-0.002746222758951783,0.009356835546032108
STEP_0_BEFORE,3,25,0.06297687369096046,-0.005755442502577791,0.009332692851847919
STEP_0_BEFORE,3,26,0.06294232824855728,-0.005942582780675915,0.009331191442549633
STEP_0_BEFORE,3,27,0.06235229134066949,-0.009138942802400032,0.009305547339067159
STEP_0_BEFORE,3,28,0.061762254432781695,-0.012335302824124164,0.009279903235584685
STEP_0_BEFORE,3,29,0.06117221752489391,-0.015531662845848296,0.00925425913210221
STEP_0_BEFORE,3,30,0.06058218061700611,-0.018728022867572428,0.009228615028619736
STEP_0_BEFORE,3,31,0.06047469806834483,-0.019310279531488245,0.009223943636773594
STEP_0_BEFORE,3,32,0.059992143709118324,-0.021924382889296545,0.009202970925137261
STEP_0_BEFORE,3,33,0.059402106801230536,-0.025120742911020677,0.009177326821654787
STEP_0_BEFORE,3,34,0.05881206989334274,-0.02831710293274481,0.009151682718172313
STEP_0_BEFORE,3,35,0.05822203298545495,-0.03151346295446893,0.009126038614689838
STEP_0_BEFORE,3,36,0.05763199607756716,-0.03470982297619306,0.009100394511207364
STEP_0_BEFORE,3,37,0.05704195916967937,-0.03790618299791719,0.00907475040772489
STEP_0_BEFORE,3,38,0.056451922261791576,-0.04110254301964131,0.009049106304242415
STEP_0_BEFORE,3,39,0.05586188535390378,-0.04429890304136544,0.009023462200759941
STEP_0_BEFORE,3,40,0.05527184844601599,-0.04749526306308957,0.008997818097277465
STEP_0_BEFORE,3,41,0.054681811538128205,-0.05069162308481369,0.00897217399379499
STEP_0_BEFORE,3,42,0.05409177463024041,-0.05388798310653782,0.008946529890312516
STEP_0_BEFORE,3,43,0.053501737722352616,-0.05708434312826195,0.008920885786830042
STEP_0_BEFORE,3,44,0.05291170081446483,-0.060280703149986084,0.008895241683347568
STEP_0_BEFORE,3,45,0.05232166390657704,-0.06347706317171022,0.008869597579865093
STEP_0_BEFORE,3,46,0.051731626998689245,-0.06667342319343432,0.008843953476382619
STEP_0_BEFORE,3,47,0.05114159009080146,-0.06986978321515845,0.008818309372900145
STEP_0_BEFORE,3,48,0.05055155318291367,-0.07306614323688258,0.00879266526941767
STEP_0_BEFORE,3,49,0.050254830603079344,-0.07467355487341983,0.008779769153189794
STEP_0_BEFORE,3,50,0.049961516275025875,-0.07626250325860671,0.008767021165935196
STEP_0_BEFORE,3,51,0.04937147936713808,-0.07945886328033085,0.008741377062452722
STEP_0_BEFORE,3,52,0.04878144245925029,-0.08265522330205498,0.008715732958970247
STEP_0_BEFORE,3,53,0.048191405551362504,-0.08585158332377908,0.008690088855487773
STEP_0_BEFORE,3,54,0.04760136864347471,-0.0890479433455032,0.008664444752005299
STEP_0_BEFORE,4,0,-0.05190931335658762,0.0049271263718599695,0.007544597444505423
STEP_0_BEFORE,4,1,-0.05215575207173793,0.0065299436463304725,0.007562109785828318
STEP_0_BEFORE,4,2,-0.05240219078688823,0.008132760920800976,0.007579622127151213
STEP_0_BEFORE,4,3,-0.05264862950203854,0.009735578195271478,0.007597134468474108
STEP_0_BEFORE,4,4,-0.05289506821718885,0.011338395469741983,0.007614646809797003
STEP_0_BEFORE,4,5,-0.053141506932339155,0.012941212744212484,0.007632159151119898
STEP_0_BEFORE,4,6,-0.0532845713157406,0.013871691808500173,0.007642325542028679
STEP_0_BEFORE,4,7,-0.05338794564748946,0.014544030018682989,0.0076496714924427925
STEP_0_BEFORE,4,8,-0.053634384362639766,0.01614684729315349,0.007667183833765688
STEP_0_BEFORE,4,9,-0.053880823077790074,0.017749664567623995,0.007684696175088583
STEP_0_BEFORE,4,10,-0.05412726179294038,0.019352481842094496,0.007702208516411477
STEP_0_BEFORE,4,11,-0.054373700508090685,0.020955299116565,0.0077197208577343725
STEP_0_BEFORE,4,12,-0.05462013922324099,0.022558116391035506,0.007737233199057268
STEP_0_BEFORE,4,13,-0.0548665779383913,0.024160933665506007,0.007754745540380163
STEP_0_BEFORE,4,14,-0.05511301665354161,0.02576375093997651,0.007772257881703057
STEP_0_BEFORE,4,15,-0.05535945536869191,0.027366568214447013,0.007789770223025952
STEP_0_BEFORE,4,16,-0.05560589408384222,0.028969385488917518,0.007807282564348848
STEP_0_BEFORE,4,17,-0.0558084849907099,0.030287020199762805,0.007821679008137388
STEP_0_BEFORE,4,18,-0.05585233279899253,0.03057220276338802,0.007824794905671742
STEP_0_BEFORE,4,19,-0.05609877151414283,0.03217502003785852,0.007842307246994638
STEP_0_BEFORE,4,20,-0.05634521022929314,0.03377783731232902,0.007859819588317532
STEP_0_BEFORE,4,21,-0.05659164894444345,0.03538065458679953,0.007877331929640427
STEP_0_BEFORE,4,22,-0.05683808765959376,0.03698347186127003,0.007894844270963323
STEP_0_BEFORE,4,23,-0.05708452637474406,0.03858628913574053,0.007912356612286217
STEP_0_BEFORE,4,24,-0.05733096508989437,0.04018910641021104,0.007929868953609111
STEP_0_BEFORE,4,25,-0.057577403805044676,0.04179192368468154,0.007947381294932008
STEP_0_BEFORE,4,26,-0.057823842520194985,0.043394740959152044,0.007964893636254902
STEP_0_BEFORE,4,27,-0.058070281235345286,0.044997558233622545,0.007982405977577796
STEP_0_BEFORE,4,28,-0.058316719950495595,0.046600375508093046,0.007999918318900692
STEP_0_BEFORE,4,29,-0.05845561360052448,0.0475037284631869,0.00800978833062107
STEP_0_BEFORE,4,30,-0.058563158665645904,0.048203192782563554,0.008017430660223587
STEP_0_BEFORE,4,31,-0.058809597380796205,0.049806010057034056,0.008034943001546481
STEP_0_BEFORE,4,32,-0.059056036095946514,0.05140882733150456,0.008052455342869377
STEP_0_BEFORE,4,33,-0.05930247481109682,0.053011644605975065,0.008069967684192271
STEP_0_BEFORE,4,34,-0.05954891352624713,0.05461446188044557,0.008087480025515167
STEP_0_BEFORE,4,35,-0.05979535224139744,0.05621727915491607,0.008104992366838062
STEP_0_BEFORE,4,36,-0.06004179095654774,0.05782009642938657,0.008122504708160956
STEP_0_BEFORE,4,37,-0.06028822967169805,0.05942291370385707,0.008140017049483852
STEP_0_BEFORE,4,38,-0.06053466838684836,0.06102573097832758,0.008157529390806747
STEP_0_BEFORE,4,39,-0.06078110710199866,0.06262854825279808,0.00817504173212964
STEP_0_BEFORE,4,40,-0.06102754581714897,0.06423136552726857,0.008192554073452537
STEP_0_BEFORE,4,41,-0.06127398453229928,0.06583418280173908,0.008210066414775431
STEP_0_BEFORE,4,42,-0.061520423247449586,0.06743700007620958,0.008227578756098326
STEP_0_BEFORE,4,43,-0.061766861962599895,0.06903981735068009,0.008245091097421222
STEP_0_BEFORE,4,44,-0.0620133006777502,0.0706426346251506,0.008262603438744116
STEP_0_BEFORE,4,45,-0.062259739392900505,0.07224545189962109,0.008280115780067012
STEP_0_BEFORE,4,46,-0.06250617810805081,0.0738482691740916,0.008297628121389906
STEP_0_BEFORE,4,47,-0.06275261682320112,0.0754510864485621,0.0083151404627128
STEP_0_BEFORE,4,48,-0.06299905553835142,0.0770539037230326,0.008332652804035697
STEP_0_BEFORE,4,49,-0.06324549425350173,0.07865672099750311,0.008350165145358591
STEP_0_BEFORE,4,50,-0.06349193296865203,0.0802595382719736,0.008367677486681485
STEP_0_BEFORE,4,51,-0.06373837168380235,0.08186235554644411,0.008385189828004382
STEP_0_BEFORE,4,52,-0.06398481039895265,0.08346517282091462,0.008402702169327276
STEP_0_BEFORE,5,0,-0.06427303743080573,-0.016143446303509102,0.007885828239479517
STEP_0_BEFORE,5,1,-0.06472598507845503,-0.01389604704975618,0.00794009102582981
STEP_0_BEFORE,5,2,-0.06517893272610434,-0.01164864779600326,0.007994353812180104
STEP_0_BEFORE,5,3,-0.06563188037375366,-0.00940124854225034,0.008048616598530397
STEP_0_BEFORE,5,4,-0.06608482802140296,-0.007153849288497417,0.00810287938488069
STEP_0_BEFORE,5,5,-0.06616573826949516,-0.006752395318867423,0.008112572371539438
STEP_0_BEFORE,5,6,-0.06653777566905227,-0.004906450034744495,0.008157142171230983
STEP_0_BEFORE,5,7,-0.06699072331670157,-0.002659050780991575,0.008211404957581277
STEP_0_BEFORE,5,8,-0.06744367096435089,-0.0004116515272386545,0.008265667743931568
STEP_0_BEFORE,5,9,-0.06789661861200019,0.0018357477265142676,0.008319930530281862
STEP_0_BEFORE,5,10,-0.0683495662596495,0.00408314698026719,0.008374193316632155
STEP_0_BEFORE,5,11,-0.0688025139072988,0.006330546234020112,0.008428456102982448
STEP_0_BEFORE,5,12,-0.06925546155494812,0.00857794548777303,0.008482718889332741
STEP_0_BEFORE,5,13,-0.06934650103010034,0.009029657842569419,0.008493625349748787
STEP_0_BEFORE,5,14,-0.06970840920259742,0.010825344741525952,0.008536981675683035
STEP_0_BEFORE,5,15,-0.07016135685024673,0.013072743995278874,0.008591244462033328
STEP_0_BEFORE,5,16,-0.07061430449789603,0.015320143249031793,0.008645507248383621
STEP_0_BEFORE,5,17,-0.07106725214554535,0.01756754250278472,0.008699770034733914
STEP_0_BEFORE,5,18,-0.07152019979319466,0.019814941756537637,0.008754032821084208
STEP_0_BEFORE,5,19,-0.07197314744084396,0.022062341010290556,0.008808295607434501
STEP_0_BEFORE,5,20,-0.07242609508849326,0.02430974026404348,0.008862558393784793
STEP_0_BEFORE,5,21,-0.07287904273614258,0.0265571395177964,0.008916821180135086
STEP_0_BEFORE,5,22,-0.07298412024165402,0.02707850464398305,0.00892940938599371
STEP_0_BEFORE,5,23,-0.07333199038379189,0.028804538771549325,0.008971083966485379
STEP_0_BEFORE,5,24,-0.07378493803144119,0.031051938025302244,0.009025346752835672
STEP_0_BEFORE,5,25,-0.0742378856790905,0.033299337279055166,0.009079609539185966
STEP_0_BEFORE,5,26,-0.07469083332673981,0.035546736532808085,0.009133872325536259
STEP_0_BEFORE,5,27,-0.07514378097438912,0.037794135786561,0.009188135111886552
STEP_0_BEFORE,5,28,-0.07559672862203842,0.04004153504031392,0.009242397898236845
STEP_0_BEFORE,5,29,-0.07604967626968773,0.042288934294066854,0.009296660684587139
STEP_0_BEFORE,5,30,-0.07650262391733705,0.04453633354781977,0.009350923470937432
STEP_0_BEFORE,5,31,-0.07675483938790158,0.0457877560097166,0.009381138693964881
STEP_0_BEFORE,5,32,-0.07695557156498635,0.04678373280157269,0.009405186257287725
STEP_0_BEFORE,5,33,-0.07740851921263565,0.04903113205532561,0.009459449043638019
STEP_0_BEFORE,5,34,-0.07786146686028496,0.05127853130907854,0.009513711829988312
STEP_0_BEFORE,5,35,-0.07831441450793428,0.05352593056283146,0.009567974616338605
STEP_0_BEFORE,5,36,-0.07876736215558358,0.05577332981658438,0.009622237402688897
STEP_0_BEFORE,5,37,-0.07922030980323289,0.0580207290703373,0.00967650018903919
STEP_0_BEFORE,5,38,-0.07967325745088219,0.06026812832409022,0.009730762975389483
STEP_0_BEFORE,5,39,-0.0801262050985315,0.06251552757784315,0.009785025761739776
STEP_0_BEFORE,5,40,-0.08057915274618081,0.06476292683159607,0.00983928854809007
STEP_0_BEFORE,5,41,-0.08103210039383012,0.06701032608534899,0.009893551334440363
STEP_0_BEFORE,5,42,-0.08148504804147942,0.0692577253391019,0.009947814120790656
STEP_0_BEFORE,5,43,-0.08193799568912874,0.07150512459285482,0.01000207690714095
STEP_0_BEFORE,5,44,-0.08239094333677804,0.07375252384660776,0.010056339693491243
STEP_0_BEFORE,5,45,-0.08284389098442735,0.07599992310036068,0.010110602479841536
STEP_0_BEFORE,5,46,-0.08329683863207665,0.0782473223541136,0.010164865266191828
STEP_0_BEFORE,5,47,-0.08374978627972596,0.08049472160786651,0.010219128052542121
STEP_0_BEFORE,5,48,-0.08420273392737528,0.08274212086161943,0.010273390838892414
